trial,register,rdistance,strength,recalibrated,edistance
3,0.0,84.0,-990.0,0,89
3,0.0,85.0,-1024.0,0,89
3,0.0,84.0,-1076.0,0,89
3,0.0,85.0,-1050.0,0,89
3,0.0,84.0,-987.0,0,89
3,0.0,84.0,-1013.0,0,89
3,0.0,84.0,-991.0,0,89
3,0.0,84.0,-990.0,0,89
3,0.0,84.0,-1042.0,0,89
3,0.0,84.0,-1028.0,0,89
3,0.0,84.0,-985.0,0,89
3,0.0,85.0,-1025.0,0,89
3,0.0,85.0,-1079.0,0,89
3,0.0,84.0,-1041.0,0,89
3,0.0,84.0,-1026.0,0,89
3,0.0,84.0,-1011.0,0,89
3,0.0,84.0,-1031.0,0,89
3,0.0,84.0,-1082.0,0,89
3,0.0,84.0,-1021.0,0,89
3,0.0,84.0,-976.0,0,89
3,0.0,85.0,-1083.0,0,89
3,0.0,84.0,-1016.0,0,89
3,0.0,85.0,-993.0,0,89
3,0.0,85.0,-1023.0,0,89
3,0.0,85.0,-1119.0,0,89
3,0.0,85.0,-1064.0,0,89
3,0.0,84.0,-1073.0,0,89
3,0.0,85.0,-1083.0,0,89
3,0.0,84.0,-1078.0,0,89
3,0.0,85.0,-1040.0,0,89
3,0.0,84.0,-1062.0,0,89
3,0.0,84.0,-1044.0,0,89
3,0.0,84.0,-1070.0,0,89
3,0.0,85.0,-991.0,0,89
3,0.0,84.0,-1119.0,0,89
3,0.0,84.0,-1075.0,0,89
3,0.0,84.0,-1087.0,0,89
3,0.0,84.0,-974.0,0,89
3,0.0,85.0,-1031.0,0,89
3,0.0,84.0,-1082.0,0,89
3,0.0,84.0,-1005.0,0,89
3,0.0,84.0,-1022.0,0,89
3,0.0,85.0,-1085.0,0,89
3,0.0,84.0,-1092.0,0,89
3,0.0,84.0,-1027.0,0,89
3,0.0,85.0,-1138.0,0,89
3,0.0,84.0,-1059.0,0,89
3,0.0,84.0,-1113.0,0,89
4,0.0,91.0,-1995.0,0,87
4,0.0,91.0,-2090.0,0,87
4,0.0,91.0,-2152.0,0,87
4,0.0,91.0,-2159.0,0,87
4,0.0,91.0,-2080.0,0,87
4,0.0,91.0,-2150.0,0,87
