trial,register,rdistance,strength,recalibrated,edistance
0,29.0,0.0,188.399994,0,100
0,30.0,0.0,243.899994,0,100
0,31.0,0.0,297.799988,0,100
0,32.0,0.0,355.5,0,100
0,33.0,0.0,417.5,0,100
0,34.0,0.0,473.299988,0,100
0,35.0,0.0,520.799988,0,100
0,36.0,0.0,550.099976,0,100
0,37.0,0.0,605.200012,0,100
0,38.0,0.0,614.400024,0,100
0,39.0,0.0,596.200012,0,100
0,40.0,0.0,584.700012,0,100
0,41.0,0.0,542.299988,0,100
0,42.0,0.0,547.0,0,100
0,43.0,0.0,504.600006,0,100
0,44.0,0.0,449.700012,0,100
0,45.0,0.0,404.200012,0,100
0,46.0,0.0,362.200012,0,100
0,47.0,0.0,313.899994,0,100
0,48.0,0.0,289.200012,0,100
0,49.0,0.0,239.0,0,100
0,50.0,0.0,192.800003,0,100
0,51.0,0.0,163.800003,0,100
0,52.0,0.0,116.900002,0,100
0,0.0,5413.700195,-2966.199951,0,100
0,1.0,0.0,64.900002,0,100
0,2.0,0.0,53.900002,0,100
0,3.0,0.5,44.799999,0,100
0,4.0,1.3,33.200001,0,100
0,5.0,5.6,28.0,0,100
0,6.0,8.6,21.0,0,100
0,7.0,6.6,17.6,0,100
0,8.0,7.7,13.4,0,100
0,9.0,6.9,10.5,0,100
0,10.0,7.1,8.1,0,100
0,11.0,7.4,6.2,0,100
0,12.0,6.7,5.0,0,100
0,13.0,6.0,3.5,0,100
0,14.0,6.1,2.2,0,100
0,15.0,5.5,1.1,0,100
0,16.0,4.4,1.1,0,100
0,17.0,3.6,3.9,0,100
0,18.0,5.9,5.3,0,100
0,19.0,6.7,7.6,0,100
0,20.0,9.4,10.5,0,100
0,21.0,13.0,12.4,0,100
0,22.0,16.299,15.4,0,100
0,23.0,17.0,19.6,0,100
0,24.0,16.6,27.200001,0,100
0,25.0,12.2,38.400002,0,100
0,26.0,0.0,59.299999,0,100
0,27.0,0.0,89.900002,0,100
0,28.0,0.0,134.0,0,100
0,29.0,0.0,190.399994,0,100
0,30.0,0.0,246.300003,0,100
0,31.0,0.0,291.200012,0,100
0,32.0,0.0,353.799988,0,100
0,33.0,0.0,417.399994,0,100
0,34.0,0.0,473.299988,0,100
0,35.0,0.0,524.700012,0,100
0,36.0,0.0,553.0,0,100
0,37.0,0.0,606.299988,0,100
0,38.0,0.0,603.099976,0,100
0,39.0,0.0,604.299988,0,100
0,40.0,0.0,580.799988,0,100
0,41.0,0.0,550.799988,0,100
0,42.0,0.0,539.700012,0,100
0,43.0,0.0,506.0,0,100
0,44.0,0.0,449.100006,0,100
0,45.0,0.0,409.5,0,100
0,46.0,0.0,363.299988,0,100
0,47.0,0.0,314.799988,0,100
0,48.0,0.0,288.600006,0,100
0,49.0,0.0,241.699997,0,100
0,50.0,0.0,188.399994,0,100
0,51.0,0.0,165.199997,0,100
0,52.0,0.0,120.099998,0,100
0,0.0,5507.399902,-2771.5,0,100
0,1.0,0.0,63.299999,0,100
0,2.0,0.0,52.200001,0,100
0,3.0,0.0,44.0,0,100
0,4.0,2.0,33.599998,0,100
0,5.0,5.2,26.799999,0,100
0,6.0,7.9,20.9,0,100
0,7.0,6.7,16.799999,0,100
0,8.0,7.2,13.7,0,100
0,9.0,6.5,10.4,0,100
0,10.0,6.6,8.9,0,100
